Date,Open,High,Low,Close,Adj Close,Volume
2016-02-26,199.570007,199.570007,199.570007,199.570007,189.856339,0
2016-02-29,196.699997,196.699997,196.699997,196.699997,187.126038,0
2016-03-01,201.029999,201.029999,201.029999,201.029999,191.245316,0
2016-03-02,202.070007,202.070007,202.070007,202.070007,192.234680,0
2016-03-03,201.330002,201.330002,201.330002,201.330002,191.530685,0
2016-03-04,200.660004,200.660004,200.660004,200.660004,190.893326,0
2016-03-07,202.089996,202.089996,202.089996,202.089996,192.253708,0
2016-03-08,199.490005,199.490005,199.490005,199.490005,189.780273,0
2016-03-09,199.729996,199.729996,199.729996,199.729996,190.008591,0
2016-03-10,199.660004,199.660004,199.660004,199.660004,189.941971,0
2016-03-11,203.610001,203.610001,203.610001,203.610001,193.699738,0
2016-03-14,202.720001,202.720001,202.720001,202.720001,192.853043,0
2016-03-15,198.949997,198.949997,198.949997,198.949997,189.266541,0
2016-03-16,193.440002,193.440002,193.440002,193.440002,184.024734,0
2016-03-17,191.490005,191.490005,191.490005,191.490005,182.169647,0
2016-03-18,193.399994,193.399994,193.399994,193.399994,183.986679,0
2016-03-21,194.160004,194.160004,194.160004,194.160004,184.709702,0
2016-03-22,196.089996,196.089996,196.089996,196.089996,186.545761,0
2016-03-23,194.520004,194.520004,194.520004,194.520004,185.052155,0
2016-03-24,194.559998,194.559998,194.559998,194.559998,185.090210,0
2016-03-28,194.000000,194.000000,194.000000,194.000000,184.557480,0
2016-03-29,196.399994,196.399994,196.399994,196.399994,186.840652,0
2016-03-30,196.070007,196.070007,196.070007,196.070007,186.526718,0
2016-03-31,195.949997,195.949997,195.949997,195.949997,186.412582,0
2016-04-01,197.720001,197.720001,197.720001,197.720001,188.096390,0
2016-04-04,199.850006,199.850006,199.850006,199.850006,190.122742,0
2016-04-05,196.169998,196.169998,196.169998,196.169998,186.621841,0
2016-04-06,201.960007,201.960007,201.960007,201.960007,192.130020,0
2016-04-07,200.399994,200.399994,200.399994,200.399994,190.645981,0
2016-04-08,199.889999,199.889999,199.889999,199.889999,190.160797,0
2016-04-11,198.250000,198.250000,198.250000,198.250000,188.600601,0
2016-04-12,199.509995,199.509995,199.509995,199.509995,189.799286,0
2016-04-13,201.610001,201.610001,201.610001,201.610001,191.797089,0
2016-04-14,201.850006,201.850006,201.850006,201.850006,192.025406,0
2016-04-15,201.580002,201.580002,201.580002,201.580002,191.768524,0
2016-04-18,203.509995,203.509995,203.509995,203.509995,193.604599,0
2016-04-19,203.899994,203.899994,203.899994,203.899994,193.975601,0
2016-04-20,204.929993,204.929993,204.929993,204.929993,194.955475,0
2016-04-21,206.009995,206.009995,206.009995,206.009995,195.982910,0
2016-04-22,206.570007,206.570007,206.570007,206.570007,196.515671,0
2016-04-25,205.369995,205.369995,205.369995,205.369995,195.374054,0
2016-04-26,204.460007,204.460007,204.460007,204.460007,194.508362,0
2016-04-27,204.250000,204.250000,204.250000,204.250000,194.308594,0
2016-04-28,203.229996,203.229996,203.229996,203.229996,193.338226,0
2016-04-29,201.130005,201.130005,201.130005,201.130005,191.340439,0
2016-05-02,202.550003,202.550003,202.550003,202.550003,192.691345,0
2016-05-03,200.649994,200.649994,200.649994,200.649994,190.883804,0
2016-05-04,198.139999,198.139999,198.139999,198.139999,188.495972,0
2016-05-05,198.809998,198.809998,198.809998,198.809998,189.133347,0
2016-05-06,197.449997,197.449997,197.449997,197.449997,187.839554,0
2016-05-09,200.339996,200.339996,200.339996,200.339996,190.588852,0
2016-05-10,202.380005,202.380005,202.380005,202.380005,192.529602,0
2016-05-11,199.740005,199.740005,199.740005,199.740005,190.018097,0
2016-05-12,198.089996,198.089996,198.089996,198.089996,188.448395,0
2016-05-13,198.660004,198.660004,198.660004,198.660004,188.990662,0
2016-05-16,201.660004,201.660004,201.660004,201.660004,191.844635,0
2016-05-17,200.300003,200.300003,200.300003,200.300003,190.550858,0
2016-05-18,201.029999,201.029999,201.029999,201.029999,191.245316,0
2016-05-19,199.309998,199.309998,199.309998,199.309998,189.609009,0
2016-05-20,201.509995,201.509995,201.509995,201.509995,191.701904,0
2016-05-23,200.860001,200.860001,200.860001,200.860001,191.083603,0
2016-05-24,203.419998,203.419998,203.419998,203.419998,193.518967,0
2016-05-25,204.520004,204.520004,204.520004,204.520004,194.565430,0
2016-05-26,204.929993,204.929993,204.929993,204.929993,194.955475,0
2016-05-27,205.990005,205.990005,205.990005,205.990005,195.963898,0
2016-05-31,206.639999,206.639999,206.639999,206.639999,196.582230,0
2016-06-01,207.440002,207.440002,207.440002,207.440002,197.343292,0
2016-06-02,210.009995,210.009995,210.009995,210.009995,199.788223,0
2016-06-03,209.029999,209.029999,209.029999,209.029999,198.855911,0
2016-06-06,210.600006,210.600006,210.600006,210.600006,200.349518,0
2016-06-07,209.690002,209.690002,209.690002,209.690002,199.483810,0
2016-06-08,210.809998,210.809998,210.809998,210.809998,200.549271,0
2016-06-09,209.160004,209.160004,209.160004,209.160004,198.979599,0
2016-06-10,206.270004,206.270004,206.270004,206.270004,196.230240,0
2016-06-13,204.830002,204.830002,204.830002,204.830002,194.860336,0
2016-06-14,204.279999,204.279999,204.279999,204.279999,194.337112,0
2016-06-15,203.490005,203.490005,203.490005,203.490005,193.585571,0
2016-06-16,203.669998,203.669998,203.669998,203.669998,193.756836,0
2016-06-17,201.600006,201.600006,201.600006,201.600006,191.787567,0
2016-06-20,203.080002,203.080002,203.080002,203.080002,193.195526,0
2016-06-21,202.820007,202.820007,202.820007,202.820007,192.948181,0
2016-06-22,203.559998,203.559998,203.559998,203.559998,193.652145,0
2016-06-23,206.529999,206.529999,206.529999,206.529999,196.477570,0
2016-06-24,199.199997,199.199997,199.199997,199.199997,189.504379,0
2016-06-27,196.320007,196.320007,196.320007,196.320007,186.764557,0
2016-06-28,201.070007,201.070007,201.070007,201.070007,191.283356,0
2016-06-29,205.179993,205.179993,205.179993,205.179993,195.193298,0
2016-06-30,206.570007,206.570007,206.570007,206.570007,196.515671,0
2016-07-01,207.990005,207.990005,207.990005,207.990005,197.866547,0
2016-07-05,207.000000,207.000000,207.000000,207.000000,196.924744,0
2016-07-06,209.169998,209.169998,209.169998,209.169998,198.989090,0
2016-07-07,209.300003,209.300003,209.300003,209.300003,199.112808,0
2016-07-08,211.389999,211.389999,211.389999,211.389999,201.101059,0
2016-07-11,211.410004,211.410004,211.410004,211.410004,201.120087,0
2016-07-12,212.149994,212.149994,212.149994,212.149994,201.824051,0
2016-07-13,211.839996,211.839996,211.839996,211.839996,201.529129,0
2016-07-14,212.649994,212.649994,212.649994,212.649994,202.299713,0
2016-07-15,212.139999,212.139999,212.139999,212.139999,201.814560,0
2016-07-18,212.360001,212.360001,212.360001,212.360001,202.023849,0
2016-07-19,211.479996,211.479996,211.479996,211.479996,201.186676,0
2016-07-20,214.389999,214.389999,214.389999,214.389999,203.955017,0
2016-07-21,214.369995,214.369995,214.369995,214.369995,203.936020,0
2016-07-22,215.419998,215.419998,215.419998,215.419998,204.934906,0
2016-07-25,214.970001,214.970001,214.970001,214.970001,204.506805,0
2016-07-26,215.449997,215.449997,215.449997,215.449997,204.963440,0
2016-07-27,216.729996,216.729996,216.729996,216.729996,206.181122,0
2016-07-28,216.539993,216.539993,216.539993,216.539993,206.000366,0
2016-07-29,217.279999,217.279999,217.279999,217.279999,206.704361,0
2016-08-01,218.179993,218.179993,218.179993,218.179993,207.560562,0
2016-08-02,217.710007,217.710007,217.710007,217.710007,207.113449,0
2016-08-03,218.000000,218.000000,218.000000,218.000000,207.389343,0
2016-08-04,217.759995,217.759995,217.759995,217.759995,207.161011,0
2016-08-05,217.080002,217.080002,217.080002,217.080002,206.514114,0
2016-08-08,214.559998,214.559998,214.559998,214.559998,204.116776,0
2016-08-09,215.270004,215.270004,215.270004,215.270004,204.792206,0
2016-08-10,213.949997,213.949997,213.949997,213.949997,203.536438,0
2016-08-11,215.000000,215.000000,215.000000,215.000000,204.535324,0
2016-08-12,214.830002,214.830002,214.830002,214.830002,204.373611,0
2016-08-15,215.470001,215.470001,215.470001,215.470001,204.982468,0
2016-08-16,213.639999,213.639999,213.639999,213.639999,203.241531,0
2016-08-17,212.949997,212.949997,212.949997,212.949997,202.585083,0
2016-08-18,212.850006,212.850006,212.850006,212.850006,202.489990,0
2016-08-19,211.949997,211.949997,211.949997,211.949997,201.633820,0
2016-08-22,213.380005,213.380005,213.380005,213.380005,202.994202,0
2016-08-23,213.690002,213.690002,213.690002,213.690002,203.289124,0
2016-08-24,210.080002,210.080002,210.080002,210.080002,199.854813,0
2016-08-25,207.970001,207.970001,207.970001,207.970001,197.847504,0
2016-08-26,207.979996,207.979996,207.979996,207.979996,197.857025,0
2016-08-29,208.529999,208.529999,208.529999,208.529999,198.380280,0
2016-08-30,207.660004,207.660004,207.660004,207.660004,197.552612,0
2016-08-31,206.639999,206.639999,206.639999,206.639999,196.582230,0
2016-09-01,206.720001,206.720001,206.720001,206.720001,196.658356,0
2016-09-02,207.460007,207.460007,207.460007,207.460007,197.362366,0
2016-09-06,208.770004,208.770004,208.770004,208.770004,198.608582,0
2016-09-07,209.009995,209.009995,209.009995,209.009995,198.836899,0
2016-09-08,209.479996,209.479996,209.479996,209.479996,199.284027,0
2016-09-09,204.919998,204.919998,204.919998,204.919998,194.945969,0
2016-09-12,208.619995,208.619995,208.619995,208.619995,198.465881,0
2016-09-13,205.830002,205.830002,205.830002,205.830002,195.811691,0
2016-09-14,205.460007,205.460007,205.460007,205.460007,195.459671,0
2016-09-15,207.699997,207.699997,207.699997,207.699997,197.590622,0
2016-09-16,208.270004,208.270004,208.270004,208.270004,198.132904,0
2016-09-19,207.830002,207.830002,207.830002,207.830002,197.714325,0
2016-09-20,208.350006,208.350006,208.350006,208.350006,198.209030,0
2016-09-21,210.520004,210.520004,210.520004,210.520004,200.273392,0
2016-09-22,212.369995,212.369995,212.369995,212.369995,202.033340,0
2016-09-23,211.419998,211.419998,211.419998,211.419998,201.129578,0
2016-09-26,209.119995,209.119995,209.119995,209.119995,198.941528,0
2016-09-27,210.899994,210.899994,210.899994,210.899994,200.634872,0
2016-09-28,211.039993,211.039993,211.039993,211.039993,200.768112,0
2016-09-29,206.750000,206.750000,206.750000,206.750000,196.686890,0
2016-09-30,208.039993,208.039993,208.039993,208.039993,197.914093,0
2016-10-03,207.899994,207.899994,207.899994,207.899994,197.780914,0
2016-10-04,207.539993,207.539993,207.539993,207.539993,197.438446,0
2016-10-05,208.110001,208.110001,208.110001,208.110001,197.980667,0
2016-10-06,205.729996,205.729996,205.729996,205.729996,195.716522,0
2016-10-07,206.199997,206.199997,206.199997,206.199997,196.163651,0
2016-10-10,206.589996,206.589996,206.589996,206.589996,196.534683,0
2016-10-11,201.710007,201.710007,201.710007,201.710007,191.892197,0
2016-10-12,199.949997,199.949997,199.949997,199.949997,190.217834,0
2016-10-13,200.440002,200.440002,200.440002,200.440002,190.684021,0
2016-10-14,198.389999,198.389999,198.389999,198.389999,188.733826,0
2016-10-17,197.559998,197.559998,197.559998,197.559998,187.944199,0
2016-10-18,201.240005,201.240005,201.240005,201.240005,191.445099,0
2016-10-19,200.399994,200.399994,200.399994,200.399994,190.645981,0
2016-10-20,201.589996,201.589996,201.589996,201.589996,191.778046,0
2016-10-21,200.279999,200.279999,200.279999,200.279999,190.531815,0
2016-10-24,199.589996,199.589996,199.589996,199.589996,189.875397,0
2016-10-25,198.639999,198.639999,198.639999,198.639999,188.971634,0
2016-10-26,197.000000,197.000000,197.000000,197.000000,187.411453,0
2016-10-27,196.509995,196.509995,196.509995,196.509995,186.945313,0
2016-10-28,193.179993,193.179993,193.179993,193.179993,183.777374,0
2016-10-31,192.110001,192.110001,192.110001,192.110001,182.759476,0
2016-11-01,191.729996,191.729996,191.729996,191.729996,182.397964,0
2016-11-02,190.520004,190.520004,190.520004,190.520004,181.246857,0
2016-11-03,187.889999,187.889999,187.889999,187.889999,178.744858,0
2016-11-04,189.190002,189.190002,189.190002,189.190002,179.981598,0
2016-11-07,194.179993,194.179993,194.179993,194.179993,184.728714,0
2016-11-08,194.419998,194.419998,194.419998,194.419998,184.957047,0
2016-11-09,200.830002,200.830002,200.830002,200.830002,191.055008,0
2016-11-10,203.110001,203.110001,203.110001,203.110001,193.224075,0
2016-11-11,201.220001,201.220001,201.220001,201.220001,191.426056,0
2016-11-14,201.479996,201.479996,201.479996,201.479996,191.673370,0
2016-11-15,201.690002,201.690002,201.690002,201.690002,191.873169,0
2016-11-16,200.330002,200.330002,200.330002,200.330002,190.579376,0
2016-11-17,201.740005,201.740005,201.740005,201.740005,191.920761,0
2016-11-18,198.880005,198.880005,198.880005,198.880005,189.199951,0
2016-11-21,200.050003,200.050003,200.050003,200.050003,190.313004,0
2016-11-22,197.720001,197.720001,197.720001,197.720001,188.096390,0
2016-11-23,197.770004,197.770004,197.770004,197.770004,188.143982,0
2016-11-25,198.089996,198.089996,198.089996,198.089996,188.448395,0
2016-11-28,196.250000,196.250000,196.250000,196.250000,186.697952,0
2016-11-29,196.910004,196.910004,196.910004,196.910004,187.325851,0
2016-11-30,195.009995,195.009995,195.009995,195.009995,185.518311,0
2016-12-01,192.839996,192.839996,192.839996,192.839996,183.453949,0
2016-12-02,193.369995,193.369995,193.369995,193.369995,183.958130,0
2016-12-05,193.100006,193.100006,193.100006,193.100006,183.701279,0
2016-12-06,193.559998,193.559998,193.559998,193.559998,184.138870,0
2016-12-07,191.520004,191.520004,191.520004,191.520004,182.198181,0
2016-12-08,191.960007,191.960007,191.960007,191.960007,182.616776,0
2016-12-09,194.399994,194.399994,194.399994,194.399994,184.937988,0
2016-12-12,194.520004,194.520004,194.520004,194.520004,185.052155,0
2016-12-13,196.330002,196.330002,196.330002,196.330002,186.774078,0
2016-12-14,194.899994,194.899994,194.899994,194.899994,185.413666,0
2016-12-15,196.470001,196.470001,196.470001,196.470001,186.907257,0
2016-12-16,196.899994,196.899994,196.899994,196.899994,187.316330,0
2016-12-19,195.889999,195.889999,195.889999,195.889999,186.355469,0
2016-12-20,195.839996,195.839996,195.839996,195.839996,186.307907,0
2016-12-21,194.759995,194.759995,194.759995,194.759995,185.280487,0
2016-12-22,194.619995,194.619995,194.619995,194.619995,185.147278,0
2016-12-23,185.649994,185.649994,185.649994,185.649994,178.312546,0
2016-12-27,186.220001,186.220001,186.220001,186.220001,178.860031,0
2016-12-28,184.789993,184.789993,184.789993,184.789993,177.486511,0
2016-12-29,185.100006,185.100006,185.100006,185.100006,177.784286,0
2016-12-30,184.759995,184.759995,184.759995,184.759995,177.457718,0
2017-01-03,187.389999,187.389999,187.389999,187.389999,179.983765,0
2017-01-04,189.169998,189.169998,189.169998,189.169998,181.693405,0
2017-01-05,190.639999,190.639999,190.639999,190.639999,183.105331,0
2017-01-06,190.770004,190.770004,190.770004,190.770004,183.230179,0
2017-01-09,192.139999,192.139999,192.139999,192.139999,184.546021,0
2017-01-10,193.350006,193.350006,193.350006,193.350006,185.708206,0
2017-01-11,191.250000,191.250000,191.250000,191.250000,183.691208,0
2017-01-12,191.380005,191.380005,191.380005,191.380005,183.816086,0
2017-01-13,191.960007,191.960007,191.960007,191.960007,184.373154,0
2017-01-17,191.029999,191.029999,191.029999,191.029999,183.479904,0
2017-01-18,190.789993,190.789993,190.789993,190.789993,183.249405,0
2017-01-19,189.559998,189.559998,189.559998,189.559998,182.067993,0
2017-01-20,188.380005,188.380005,188.380005,188.380005,180.934662,0
2017-01-23,187.759995,187.759995,187.759995,187.759995,180.339127,0
2017-01-24,186.800003,186.800003,186.800003,186.800003,179.417099,0
2017-01-25,188.610001,188.610001,188.610001,188.610001,181.155563,0
2017-01-26,186.929993,186.929993,186.929993,186.929993,179.541946,0
2017-01-27,188.020004,188.020004,188.020004,188.020004,180.588867,0
2017-01-30,187.089996,187.089996,187.089996,187.089996,179.695633,0
2017-01-31,189.880005,189.880005,189.880005,189.880005,182.375381,0
2017-02-01,191.889999,191.889999,191.889999,191.889999,184.305908,0
2017-02-02,192.639999,192.639999,192.639999,192.639999,185.026276,0
2017-02-03,193.699997,193.699997,193.699997,193.699997,186.044373,0
2017-02-06,194.250000,194.250000,194.250000,194.250000,186.572662,0
2017-02-07,193.910004,193.910004,193.910004,193.910004,186.246063,0
2017-02-08,194.830002,194.830002,194.830002,194.830002,187.129745,0
2017-02-09,196.009995,196.009995,196.009995,196.009995,188.263077,0
2017-02-10,196.100006,196.100006,196.100006,196.100006,188.349533,0
2017-02-13,197.490005,197.490005,197.490005,197.490005,189.684586,0
2017-02-14,199.169998,199.169998,199.169998,199.169998,191.298172,0
2017-02-15,201.020004,201.020004,201.020004,201.020004,193.075089,0
2017-02-16,200.419998,200.419998,200.419998,200.419998,192.498764,0
2017-02-17,200.570007,200.570007,200.570007,200.570007,192.642868,0
2017-02-21,201.250000,201.250000,201.250000,201.250000,193.295990,0
2017-02-22,200.949997,200.949997,200.949997,200.949997,193.007843,0
2017-02-23,201.759995,201.759995,201.759995,201.759995,193.785812,0
2017-02-24,202.550003,202.550003,202.550003,202.550003,194.544617,0
2017-02-27,203.949997,203.949997,203.949997,203.949997,195.889252,0
2017-02-28,203.559998,203.559998,203.559998,203.559998,195.514664,0
2017-03-01,205.389999,205.389999,205.389999,205.389999,197.272324,0
2017-03-02,205.199997,205.199997,205.199997,205.199997,197.089890,0
2017-03-03,206.320007,206.320007,206.320007,206.320007,198.165634,0
2017-03-06,205.100006,205.100006,205.100006,205.100006,196.993820,0
2017-03-07,203.330002,203.330002,203.330002,203.330002,195.293762,0
2017-03-08,203.919998,203.919998,203.919998,203.919998,195.860474,0
2017-03-09,205.000000,205.000000,205.000000,205.000000,196.897751,0
2017-03-10,206.029999,206.029999,206.029999,206.029999,197.887039,0
2017-03-13,205.770004,205.770004,205.770004,205.770004,197.637329,0
2017-03-14,205.020004,205.020004,205.020004,205.020004,196.916992,0
2017-03-15,207.589996,207.589996,207.589996,207.589996,199.385406,0
2017-03-16,205.990005,205.990005,205.990005,205.990005,197.848648,0
2017-03-17,205.039993,205.039993,205.039993,205.039993,196.936188,0
2017-03-20,204.869995,204.869995,204.869995,204.869995,196.772903,0
2017-03-21,202.429993,202.429993,202.429993,202.429993,194.429337,0
2017-03-22,202.949997,202.949997,202.949997,202.949997,194.928787,0
2017-03-23,202.679993,202.679993,202.679993,202.679993,194.669464,0
2017-03-24,203.440002,203.440002,203.440002,203.440002,195.399445,0
2017-03-27,205.100006,205.100006,205.100006,205.100006,196.993820,0
2017-03-28,199.639999,199.639999,199.639999,199.639999,191.787018,0
2017-03-29,200.429993,200.429993,200.429993,200.429993,192.545929,0
2017-03-30,199.639999,199.639999,199.639999,199.639999,191.787018,0
2017-03-31,198.759995,198.759995,198.759995,198.759995,190.941635,0
2017-04-03,198.940002,198.940002,198.940002,198.940002,191.114548,0
2017-04-04,199.440002,199.440002,199.440002,199.440002,191.594894,0
2017-04-05,198.229996,198.229996,198.229996,198.229996,190.432465,0
2017-04-06,198.369995,198.369995,198.369995,198.369995,190.566956,0
2017-04-07,198.779999,198.779999,198.779999,198.779999,190.960831,0
2017-04-10,198.240005,198.240005,198.240005,198.240005,190.442093,0
2017-04-11,198.300003,198.300003,198.300003,198.300003,190.499756,0
2017-04-12,198.139999,198.139999,198.139999,198.139999,190.346008,0
2017-04-13,197.699997,197.699997,197.699997,197.699997,189.923325,0
2017-04-17,197.389999,197.389999,197.389999,197.389999,189.625534,0
2017-04-18,195.779999,195.779999,195.779999,195.779999,188.078842,0
2017-04-19,196.300003,196.300003,196.300003,196.300003,188.578415,0
2017-04-20,197.460007,197.460007,197.460007,197.460007,189.692764,0
2017-04-21,196.639999,196.639999,196.639999,196.639999,188.905029,0
2017-04-24,198.429993,198.429993,198.429993,198.429993,190.624588,0
2017-04-25,199.110001,199.110001,199.110001,199.110001,191.277863,0
2017-04-26,199.559998,199.559998,199.559998,199.559998,191.710159,0
2017-04-27,200.610001,200.610001,200.610001,200.610001,192.718872,0
2017-04-28,201.229996,201.229996,201.229996,201.229996,193.314484,0
2017-05-01,201.880005,201.880005,201.880005,201.880005,193.938919,0
2017-05-02,202.520004,202.520004,202.520004,202.520004,194.553741,0
2017-05-03,201.610001,201.610001,201.610001,201.610001,193.679535,0
2017-05-04,203.059998,203.059998,203.059998,203.059998,195.072479,0
2017-05-05,202.960007,202.960007,202.960007,202.960007,194.976440,0
2017-05-08,201.690002,201.690002,201.690002,201.690002,193.756393,0
2017-05-09,202.350006,202.350006,202.350006,202.350006,194.390427,0
2017-05-10,202.229996,202.229996,202.229996,202.229996,194.275131,0
2017-05-11,202.529999,202.529999,202.529999,202.529999,194.563339,0
2017-05-12,203.369995,203.369995,203.369995,203.369995,195.370285,0
2017-05-15,204.389999,204.389999,204.389999,204.389999,196.350174,0
2017-05-16,204.460007,204.460007,204.460007,204.460007,196.417419,0
2017-05-17,202.100006,202.100006,202.100006,202.100006,194.150269,0
2017-05-18,203.229996,203.229996,203.229996,203.229996,195.235794,0
2017-05-19,204.050003,204.050003,204.050003,204.050003,196.023544,0
2017-05-22,204.240005,204.240005,204.240005,204.240005,196.206055,0
2017-05-23,204.669998,204.669998,204.669998,204.669998,196.619171,0
2017-05-24,205.020004,205.020004,205.020004,205.020004,196.955399,0
2017-05-25,205.699997,205.699997,205.699997,205.699997,197.608643,0
2017-05-26,204.860001,204.860001,204.860001,204.860001,196.801682,0
2017-05-30,204.250000,204.250000,204.250000,204.250000,196.215668,0
2017-05-31,205.039993,205.039993,205.039993,205.039993,196.974594,0
2017-06-01,208.139999,208.139999,208.139999,208.139999,199.952667,0
2017-06-02,209.429993,209.429993,209.429993,209.429993,201.191910,0
2017-06-05,208.020004,208.020004,208.020004,208.020004,199.837372,0
2017-06-06,206.970001,206.970001,206.970001,206.970001,198.828690,0
2017-06-07,207.309998,207.309998,207.309998,207.309998,199.155304,0
2017-06-08,207.539993,207.539993,207.539993,207.539993,199.376236,0
2017-06-09,207.500000,207.500000,207.500000,207.500000,199.337830,0
2017-06-12,206.910004,206.910004,206.910004,206.910004,198.771042,0
2017-06-13,207.479996,207.479996,207.479996,207.479996,199.318634,0
2017-06-14,208.389999,208.389999,208.389999,208.389999,200.192825,0
2017-06-15,207.740005,207.740005,207.740005,207.740005,199.568420,0
2017-06-16,207.690002,207.690002,207.690002,207.690002,199.520370,0
2017-06-19,210.220001,210.220001,210.220001,210.220001,201.950851,0
2017-06-20,210.830002,210.830002,210.830002,210.830002,202.536850,0
2017-06-21,213.690002,213.690002,213.690002,213.690002,205.284348,0
2017-06-22,216.119995,216.119995,216.119995,216.119995,207.618759,0
2017-06-23,215.710007,215.710007,215.710007,215.710007,207.224884,0
2017-06-26,215.380005,215.380005,215.380005,215.380005,206.907883,0
2017-06-27,212.940002,212.940002,212.940002,212.940002,204.563873,0
2017-06-28,214.070007,214.070007,214.070007,214.070007,205.649414,0
2017-06-29,212.199997,212.199997,212.199997,212.199997,203.852951,0
2017-06-30,211.759995,211.759995,211.759995,211.759995,203.430252,0
2017-07-03,211.770004,211.770004,211.770004,211.770004,203.439880,0
2017-07-05,212.869995,212.869995,212.869995,212.869995,204.496597,0
2017-07-06,210.119995,210.119995,210.119995,210.119995,201.854767,0
2017-07-07,211.350006,211.350006,211.350006,211.350006,203.036407,0
2017-07-10,210.550003,210.550003,210.550003,210.550003,202.267853,0
2017-07-11,210.619995,210.619995,210.619995,210.619995,202.335098,0
2017-07-12,212.160004,212.160004,212.160004,212.160004,203.814529,0
2017-07-13,212.119995,212.119995,212.119995,212.119995,203.776123,0
2017-07-14,213.399994,213.399994,213.399994,213.399994,205.005768,0
2017-07-17,212.550003,212.550003,212.550003,212.550003,204.189209,0
2017-07-18,212.289993,212.289993,212.289993,212.289993,203.939407,0
2017-07-19,214.520004,214.520004,214.520004,214.520004,206.081726,0
2017-07-20,216.410004,216.410004,216.410004,216.410004,207.897369,0
2017-07-21,216.809998,216.809998,216.809998,216.809998,208.281601,0
2017-07-24,217.130005,217.130005,217.130005,217.130005,208.589035,0
2017-07-25,215.759995,215.759995,215.759995,215.759995,207.272919,0
2017-07-26,215.830002,215.830002,215.830002,215.830002,207.340179,0
2017-07-27,211.940002,211.940002,211.940002,211.940002,203.603195,0
2017-07-28,213.330002,213.330002,213.330002,213.330002,204.938507,0
2017-07-31,213.089996,213.089996,213.089996,213.089996,204.707932,0
2017-08-01,212.100006,212.100006,212.100006,212.100006,203.756882,0
2017-08-02,211.669998,211.669998,211.669998,211.669998,203.343811,0
2017-08-03,210.610001,210.610001,210.610001,210.610001,202.325500,0
2017-08-04,209.559998,209.559998,209.559998,209.559998,201.316803,0
2017-08-07,209.630005,209.630005,209.630005,209.630005,201.384064,0
2017-08-08,208.710007,208.710007,208.710007,208.710007,200.500244,0
2017-08-09,208.240005,208.240005,208.240005,208.240005,200.048752,0
2017-08-10,205.110001,205.110001,205.110001,205.110001,197.041840,0
2017-08-11,205.929993,205.929993,205.929993,205.929993,197.829605,0
2017-08-14,206.830002,206.830002,206.830002,206.830002,198.694199,0
2017-08-15,207.009995,207.009995,207.009995,207.009995,198.867111,0
2017-08-16,207.050003,207.050003,207.050003,207.050003,198.905533,0
