Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,188.479996,188.479996,188.479996,188.479996,171.072098,0
2016-01-04,185.639999,185.639999,185.639999,185.639999,168.494415,0
2016-01-05,186.009995,186.009995,186.009995,186.009995,168.830231,0
2016-01-06,183.639999,183.639999,183.639999,183.639999,166.679092,0
2016-01-07,179.289993,179.289993,179.289993,179.289993,162.730865,0
2016-01-08,177.350006,177.350006,177.350006,177.350006,160.970062,0
2016-01-11,177.500000,177.500000,177.500000,177.500000,161.106155,0
2016-01-12,178.880005,178.880005,178.880005,178.880005,162.358734,0
2016-01-13,174.440002,174.440002,174.440002,174.440002,158.328827,0
2016-01-14,177.350006,177.350006,177.350006,177.350006,160.970062,0
2016-01-15,173.529999,173.529999,173.529999,173.529999,157.502869,0
2016-01-19,173.619995,173.619995,173.619995,173.619995,157.584549,0
2016-01-20,171.619995,171.619995,171.619995,171.619995,155.769272,0
2016-01-21,172.509995,172.509995,172.509995,172.509995,156.577072,0
2016-01-22,176.009995,176.009995,176.009995,176.009995,159.753815,0
2016-01-25,173.259995,173.259995,173.259995,173.259995,157.257797,0
2016-01-26,175.710007,175.710007,175.710007,175.710007,159.481522,0
2016-01-27,173.809998,173.809998,173.809998,173.809998,157.756989,0
2016-01-28,174.789993,174.789993,174.789993,174.789993,158.646515,0
2016-01-29,179.119995,179.119995,179.119995,179.119995,162.576599,0
2016-02-01,179.050003,179.050003,179.050003,179.050003,162.513077,0
2016-02-02,175.699997,175.699997,175.699997,175.699997,159.472488,0
2016-02-03,176.639999,176.639999,176.639999,176.639999,160.325607,0
2016-02-04,176.940002,176.940002,176.940002,176.940002,160.597946,0
2016-02-05,173.679993,173.679993,173.679993,173.679993,157.639038,0
2016-02-08,171.240005,171.240005,171.240005,171.240005,155.424377,0
2016-02-09,171.160004,171.160004,171.160004,171.160004,155.351776,0
2016-02-10,171.179993,171.179993,171.179993,171.179993,155.369904,0
2016-02-11,169.110001,169.110001,169.110001,169.110001,153.491074,0
2016-02-12,172.429993,172.429993,172.429993,172.429993,156.504486,0
2016-02-16,175.330002,175.330002,175.330002,175.330002,159.136627,0
2016-02-17,178.240005,178.240005,178.240005,178.240005,161.777847,0
2016-02-18,177.419998,177.419998,177.419998,177.419998,161.033600,0
2016-02-19,177.440002,177.440002,177.440002,177.440002,161.051743,0
2016-02-22,180.000000,180.000000,180.000000,180.000000,163.375305,0
2016-02-23,177.770004,177.770004,177.770004,177.770004,161.351257,0
2016-02-24,178.570007,178.570007,178.570007,178.570007,162.077347,0
2016-02-25,180.639999,180.639999,180.639999,180.639999,163.956207,0
2016-02-26,180.320007,180.320007,180.320007,180.320007,163.665787,0
2016-02-29,178.869995,178.869995,178.869995,178.869995,162.349670,0
2016-03-01,183.149994,183.149994,183.149994,183.149994,166.234390,0
2016-03-02,183.929993,183.929993,183.929993,183.929993,166.942337,0
2016-03-03,184.589996,184.589996,184.589996,184.589996,167.541367,0
2016-03-04,185.210007,185.210007,185.210007,185.210007,168.104111,0
2016-03-07,185.380005,185.380005,185.380005,185.380005,168.258392,0
2016-03-08,183.330002,183.330002,183.330002,183.330002,166.397736,0
2016-03-09,184.289993,184.289993,184.289993,184.289993,167.269089,0
2016-03-10,184.330002,184.330002,184.330002,184.330002,167.305420,0
2016-03-11,187.399994,187.399994,187.399994,187.399994,170.091858,0
2016-03-14,187.179993,187.179993,187.179993,187.179993,169.892120,0
2016-03-15,186.839996,186.839996,186.839996,186.839996,169.583527,0
2016-03-16,187.899994,187.899994,187.899994,187.899994,170.545670,0
2016-03-17,189.139999,189.139999,189.139999,189.139999,171.671127,0
2016-03-18,188.960007,188.960007,188.960007,188.960007,172.433090,0
2016-03-21,189.139999,189.139999,189.139999,189.139999,172.597351,0
2016-03-22,189.009995,189.009995,189.009995,189.009995,172.478729,0
2016-03-23,187.800003,187.800003,187.800003,187.800003,171.374588,0
2016-03-24,187.729996,187.729996,187.729996,187.729996,171.310684,0
2016-03-28,187.830002,187.830002,187.830002,187.830002,171.401962,0
2016-03-29,189.529999,189.529999,189.529999,189.529999,172.953247,0
2016-03-30,190.369995,190.369995,190.369995,190.369995,173.719757,0
2016-03-31,189.979996,189.979996,189.979996,189.979996,173.363907,0
2016-04-01,191.190002,191.190002,191.190002,191.190002,174.468063,0
2016-04-04,190.610001,190.610001,190.610001,190.610001,173.938812,0
2016-04-05,188.679993,188.679993,188.679993,188.679993,172.177582,0
2016-04-06,190.729996,190.729996,190.729996,190.729996,174.048279,0
2016-04-07,188.449997,188.449997,188.449997,188.449997,171.967697,0
2016-04-08,188.979996,188.979996,188.979996,188.979996,172.451355,0
2016-04-11,188.460007,188.460007,188.460007,188.460007,171.976822,0
2016-04-12,190.289993,190.289993,190.289993,190.289993,173.646790,0
2016-04-13,192.229996,192.229996,192.229996,192.229996,175.417099,0
2016-04-14,192.279999,192.279999,192.279999,192.279999,175.462753,0
2016-04-15,192.089996,192.089996,192.089996,192.089996,175.289383,0
2016-04-18,193.350006,193.350006,193.350006,193.350006,176.439163,0
2016-04-19,193.949997,193.949997,193.949997,193.949997,176.986679,0
2016-04-20,194.110001,194.110001,194.110001,194.110001,177.132675,0
2016-04-21,193.100006,193.100006,193.100006,193.100006,176.211014,0
2016-04-22,193.110001,193.110001,193.110001,193.110001,176.220123,0
2016-04-25,192.759995,192.759995,192.759995,192.759995,175.900757,0
2016-04-26,193.119995,193.119995,193.119995,193.119995,176.229248,0
2016-04-27,193.460007,193.460007,193.460007,193.460007,176.539520,0
2016-04-28,191.679993,191.679993,191.679993,191.679993,174.915192,0
2016-04-29,190.720001,190.720001,190.720001,190.720001,174.039139,0
2016-05-02,192.199997,192.199997,192.199997,192.199997,175.389740,0
2016-05-03,190.539993,190.539993,190.539993,190.539993,173.874893,0
2016-05-04,189.449997,189.449997,189.449997,189.449997,172.880249,0
2016-05-05,189.449997,189.449997,189.449997,189.449997,172.880249,0
2016-05-06,190.080002,190.080002,190.080002,190.080002,173.455139,0
2016-05-09,190.220001,190.220001,190.220001,190.220001,173.582932,0
2016-05-10,192.600006,192.600006,192.600006,192.600006,175.754761,0
2016-05-11,190.860001,190.860001,190.860001,190.860001,174.166916,0
2016-05-12,190.839996,190.839996,190.839996,190.839996,174.148682,0
2016-05-13,189.240005,189.240005,189.240005,189.240005,172.688644,0
2016-05-16,191.110001,191.110001,191.110001,191.110001,174.395081,0
2016-05-17,189.369995,189.369995,189.369995,189.369995,172.807236,0
2016-05-18,189.440002,189.440002,189.440002,189.440002,172.871140,0
2016-05-19,188.740005,188.740005,188.740005,188.740005,172.232361,0
2016-05-20,189.910004,189.910004,189.910004,189.910004,173.300018,0
2016-05-23,189.520004,189.520004,189.520004,189.520004,172.944138,0
2016-05-24,192.110001,192.110001,192.110001,192.110001,175.307541,0
2016-05-25,193.460007,193.460007,193.460007,193.460007,176.539520,0
2016-05-26,193.449997,193.449997,193.449997,193.449997,176.530365,0
2016-05-27,194.309998,194.309998,194.309998,194.309998,177.315186,0
2016-05-31,194.130005,194.130005,194.130005,194.130005,177.150940,0
2016-06-01,194.380005,194.380005,194.380005,194.380005,177.379089,0
2016-06-02,194.949997,194.949997,194.949997,194.949997,177.899185,0
2016-06-03,194.389999,194.389999,194.389999,194.389999,177.388184,0
2016-06-06,195.350006,195.350006,195.350006,195.350006,178.264206,0
2016-06-07,195.600006,195.600006,195.600006,195.600006,178.492355,0
2016-06-08,196.289993,196.289993,196.289993,196.289993,179.122025,0
2016-06-09,195.960007,195.960007,195.960007,195.960007,178.820862,0
2016-06-10,194.169998,194.169998,194.169998,194.169998,177.187439,0
2016-06-13,192.649994,192.649994,192.649994,192.649994,175.800369,0
2016-06-14,192.309998,192.309998,192.309998,192.309998,175.490097,0
2016-06-15,191.979996,191.979996,191.979996,191.979996,175.188995,0
2016-06-16,192.610001,192.610001,192.610001,192.610001,175.763855,0
2016-06-17,191.979996,191.979996,191.979996,191.979996,175.188995,0
2016-06-20,192.139999,192.139999,192.139999,192.139999,176.215210,0
2016-06-21,192.679993,192.679993,192.679993,192.679993,176.710495,0
2016-06-22,192.360001,192.360001,192.360001,192.360001,176.416977,0
2016-06-23,194.929993,194.929993,194.929993,194.929993,178.774017,0
2016-06-24,187.929993,187.929993,187.929993,187.929993,172.354156,0
2016-06-27,184.529999,184.529999,184.529999,184.529999,169.235977,0
2016-06-28,187.850006,187.850006,187.850006,187.850006,172.280792,0
2016-06-29,191.070007,191.070007,191.070007,191.070007,175.233948,0
2016-06-30,193.660004,193.660004,193.660004,193.660004,177.609238,0
