Date,Open,High,Low,Close,Adj Close,Volume
2016-12-15,115.320000,115.320000,115.320000,115.320000,95.545753,0
2016-12-16,117.190002,117.190002,117.190002,117.190002,97.095108,0
2016-12-19,118.410004,118.410004,118.410004,118.410004,98.105927,0
2016-12-20,118.599998,118.599998,118.599998,118.599998,98.263313,0
2016-12-21,114.430000,114.430000,114.430000,114.430000,96.767387,0
2016-12-22,114.290001,114.290001,114.290001,114.290001,96.648972,0
2016-12-23,114.599998,114.599998,114.599998,114.599998,96.911133,0
2016-12-27,114.790001,114.790001,114.790001,114.790001,97.071800,0
2016-12-28,114.089996,114.089996,114.089996,114.089996,96.479836,0
2016-12-29,115.480003,115.480003,115.480003,115.480003,97.655304,0
2016-12-30,116.870003,116.870003,116.870003,116.870003,98.830757,0
2017-01-03,117.320000,117.320000,117.320000,117.320000,99.211296,0
2017-01-04,119.110001,119.110001,119.110001,119.110001,100.725006,0
2017-01-05,119.480003,119.480003,119.480003,119.480003,101.037895,0
2017-01-06,119.449997,119.449997,119.449997,119.449997,101.012527,0
2017-01-09,118.349998,118.349998,118.349998,118.349998,100.082306,0
2017-01-10,117.339996,117.339996,117.339996,117.339996,99.228203,0
2017-01-11,116.660004,116.660004,116.660004,116.660004,98.653175,0
2017-01-12,117.239998,117.239998,117.239998,117.239998,99.143646,0
2017-01-13,117.080002,117.080002,117.080002,117.080002,99.008339,0
2017-01-17,117.980003,117.980003,117.980003,117.980003,99.769440,0
2017-01-18,118.150002,118.150002,118.150002,118.150002,99.913185,0
2017-01-19,116.970001,116.970001,116.970001,116.970001,98.915314,0
2017-01-20,117.839996,117.839996,117.839996,117.839996,99.651016,0
2017-01-23,118.809998,118.809998,118.809998,118.809998,100.471306,0
2017-01-24,118.849998,118.849998,118.849998,118.849998,100.505135,0
2017-01-25,118.050003,118.050003,118.050003,118.050003,99.828613,0
2017-01-26,117.849998,117.849998,117.849998,117.849998,99.659477,0
2017-01-27,116.660004,116.660004,116.660004,116.660004,98.653175,0
2017-01-30,115.949997,115.949997,115.949997,115.949997,98.052757,0
2017-01-31,116.830002,116.830002,116.830002,116.830002,98.796928,0
2017-02-01,115.360001,115.360001,115.360001,115.360001,97.553833,0
2017-02-02,116.669998,116.669998,116.669998,116.669998,98.661629,0
2017-02-03,117.370003,117.370003,117.370003,117.370003,99.253586,0
2017-02-06,117.120003,117.120003,117.120003,117.120003,99.042168,0
